Context,Unnamed: 1,label
My doctor seems to think I am in danger of having one. I neglected to ask how this was different than an episode. I have been formally diagnosed with bipolar type 1.,,0
"Often times I find myself thinking scary thoughts and sometimes I even scare myself into thinking that something bad is going to happen to me. Once it starts, the thought continues going through my head and I can't get it out.",,0
"I'm a teenager, and I created a sort of imaginary friend to help me cope with stressful situations or if I'm worried or upset. She ""gives me advice"" and comforts me and tells me it'll be okay. I've given her a name (Solace) and created a personality for her that's like a comforting motherly figure. I know it's just my own advice and my own thoughts, but it's just that I'm thinking of them through a voice other than my own. I do this because I know I never really listen to my own advice, and I thought it would be better if it was through someone else who knew my thought process in and out, through this imaginary friend.",,0
"I've developed a really intense and unexpected attraction to An actress after seeing her in a ballet uniform while guest starring on a television show. I try, but I can't get her out of my mind.",,0
"I know I'm ruining my life with a lot of the decisions I make. I consistently tell myself I need to make some serious changes in my life, but I just can't seem to even though I really want to.",,0
"I don't feel like myself anymore. For example, I could walk up an entire flight of stairs before realizing that my legs are moving. I feel like Iam watching my life be lived by someone else.",,0
I was with my friends fishing by a pond. I found a frog and stabbed it with my friend's knife. I'm not sure why I did it. My friends saw me do it it and were shocked and got really mad at me. Now if someone brings it up I get really upset and panicked. I don't know why I feel like this.,,0
"Sometimes, when I look at my pet cat, I think about how innocent he is and how somebody could hurt or kill him. It makes me sad because I love him, but I always think about how helpless he is. There've even been split-seconds where I felt almost tempted to kick him, followed by shame and guilt.",,0
"She was diagnosed a type one diabetic two years ago and had a very tough time dealing with it. She has an attachment issue also; her mother just moved to a much nicer home, and she gets angry and demands to go back to her prior home. We do not understand what is going on, and it is driving us crazy.",,0
"My daughter basically freaked out out of nowhere over me saying acalm downa when she dropped her phone. Within seconds, the situation escalated to her kicking me out on the curb, saying horrifically unspeakable things, and her calling the cops on me. She seems unable to stop herself at times.",,0
"I've felt this way for two years. I feel so much better now then I did when it started, but it is still there in the back of my mind at all times.",,0
"It's been like a couple of years that I've been feeling like this. I don't want to self-diagnose, but I get so sad and cry and then I feel better. But then I get upset with people so quickly, and I hurt their feelings. It's this constant rollercoaster, and it's hard.",,0
"I start to think of an issue that doesn't even matter or something bad that happened years ago. Then, I cry, pull at my hair, plug my ears, hit myself, and throw things. In loud public places, I get on edge and start being sarcastic and moody. I have an awful fear of people leaving me (which normally ends up happening) and I feel like I'm too clingy.",,0
"I noticed lately that I've been thinking a lot about death. I don't want to die, and I'm not suicidal. I just think about what would happen if I died or if someone I loved died. I imagine how sad everyone I know would be. I know it isn't worth it, and I definitely want to live and have a future. I just think about it. When I'm driving, I sometimes imagine what would happen if I just let go of the wheel and kept going.",,0
"I am lazy. I am very aware of the problem and try to talk myself out of it all the time, but I never seem to shake the habits. I try to think of what it is doing to me and my future, but no matter what, I keep creating excuses for myself to continue the procrastination. All I'm ever left with is regrets and a low grade. I am at an all-time low in my life, and I'm not even that old. I've always been a straight-A student, but now I'm getting C's and F's, and it hurts me to know that I am way better than that. It's not even like the work is hard.",,0
"For some reason, I look at my phone, and in no time, five hours has passed. During those five hours, I'm playing games and trying to find out how to make my phone fun to use so I don't feel like I wasted my time trying to improve my phone's performance in my life.",,0
"This is my recovery, and I don't feel that it is okay for them to ask this. They told me it is policy due to the fact that I may run into a peer there. I am a peer counselor in the small community that I grew up in. I am in recovery myself. I was asked to come work for this organization after I was two years sober (I was in treatment in this organization). I work with mental health peers and run life skill groups. I don't work with substance peers.",,0
I have a relative who is in his twenties. He was in a drug rehabilitation program and got kicked out for using drugs again. No one informed family that he was using drugs again. He subsequently overdosed and was found dead.,,0
"I had a dispute with my therapist regarding an appointment cancellation. Now, she is blocking me from seeing other psychologists at the same clinic (which takes my insurance), which is also where I get my psychiatric services. There is a strict 48 hour cancellation policy, and my appointments are at 3:00 on Tuesday. I called to cancel at 4:30 the previous Friday. I was late, so we contacted my doctor to tell her that I would be out of town. She said I could do a phone in session. The thing is we do double sessions.",,0
"I terminated my counseling relationship with a social worker several years ago. I am now realizing that I would like to begin counseling again. The social workeras voicemail message says that he returns calls in 24 hours, but he hasn't called me back. I called him on the weekend and made it clear that I want him to call me back.",,0
I just wanted to get to know one so I can hear about their college experience and the courses they took. I also wanted to know if they enjoy their job and how long they were in school.,,0
"I'm in my late 20s. I have two jobs right now, I'm in school, and I feel like I just have a lot under my belt right now. I get stressed out really easily. I tend to worry and over-think. I'm just worried about money and everything.",,0
"Back in high school, my friend and I used to masturbate around each other. I hate even talking about it now because it's so weird. We didn't even realize how messed up it was at the time. One time, it escalated and we ended up doing it for each other. It wasn't supposed to be a gay thing, but it sure sounds like it now that I talk about it. I pushed this away until it recently came up in my head again. I'm having a lot of trouble.",,0
"My best friend and I were pranking her friend, and I told her to tell him that she likes him. She said no, but I forced her. After she told him, he told her that he likes her too. Their friendship is ruined because of me. She won't forgive me, and I feel really guilty. I feel like crying.",,0
"I was amentoreda by this guy for a few years spiritually. It was okay at times, but other times, it was just weird. I try not to think about it too much, but a lot of manipulation and lying happened, yet no one else really believed me when I told them. It's like he's two different people, and no one else really sees that side of him. I was blamed for a lot of our troubles, and now we don't really talk much. I'm worried because he's in a trusted position of leadership and no one suspects anything. They just think I'm attacking his character.",,0
"Every time I send a message to someone or a group message on Instagram, iMessage, or snapchat people will read my messages but then they won't answer me. I don't understand why they won't answer my messages.",,0
"She mostly targets me on social media. The bullying used to be much worse, but it is still going on. The comments are so vague, but I know that they are meant for me. Even when I confront her, she messages me short phrases to try to get in my head. If I try to fight back, she will ruin me.",,0
"In this argument my friends are all against me so I'm wondering if I'm exaggerating my feelings. I feel like I'm being attacked and that is making me blow things out of proportion and taking the role of the victim, when in reality I'm the one being unreasonable and I am simply annoying my reasonable friends.",,0
I nanny a three year old. When he wakes up in the morning he calls out for someone to come get him. If I am the one to go get him out of bed he gets really upset and refuses to let me near him. He screams that he wants his mom or dad (they work from home). The rest of the day he loves me. But not in the mornings.,,0
I need to get on base to see my doctor. My ID card was in my wallet which was stolen. Iam unable to reach my husband at this time. He is only one who can take me on base in order to get a new ID so I can continue to see doctor.,,0
"I keep having these random thoughts that I don't want. Things like ""you aren't worth anything."" I know they're my own thoughts but it feels like someone else is saying it.",,0
"I empathize so much, even with characters on tv or in video games, that I actually feel physical pain. This has made life difficult to say the least. I believe I have an actually case of something called hyper empathy disorder. But since it's such a new disorder I can't find any information about it.",,0
"My wife and mother are having tense disagreements. In the past, theyave had minor differences. For example, my wife would complain to me my mother is too overbearing; my mother would complain my wife is lazy. However, itas intensified lately. I think the cause is my wife talked back to her once. Now, any little disagreement is magnified, leading to major disagreements.",,0
"I'm planning to have baby, so I have to quit smoking - but it's hard. Sometimes it's not a physical need, it's mental. I cannot help myself from thinking about smoking.",,0
"I have secrets in my mind, and I don't know what to do with them. I don't want to tell my wife and mom because I don't want to hurt them. But I'm not sure how long that I can keep the secret to myself. It's becoming annoying and making me anxious. Help me out",,0
"It takes me a long time to fall asleep; Iad estimate about two hours. I often have nightmares, starting with being eaten by a monster, and I often wake up frightened and unable to breathe. I believe I started losing sleep after breaking up with a girlfriend of 8 years. Also, my fatheras business went bankrupt and my mother has a chronic condition. I was under a lot of stress, and life lost meaning. After improving my life and developing a habit of running and exercise to release stress, my symptoms improved. However in the past couple months, I started losing sleep again and having nightmares without warning.",,0
"Cheating is something unacceptable for me but because we have two daughters I decided not to break up the family. However, now I am struggling to forget and forgive what happened. I feel like I cannot trust him. Without trust, I cannot stay in this relationship. On the other hand, I do not want my children to get hurt.",,0
"I've been married for 3 years and I have two kids. During my 3-years married, my husband cheated on me twice. The second time really got to me and at my lowest I hurt him back. We aren't communicating as well as I would like.",,0
"I'm having issues with my relative. The police never believe the experiences I have been through because I am only a kid.A 

I've even had trouble trying to reach a therapist because I said I wanted to get an adult to help me.",,0
"I have been with a guy for 4 years,  he's a great guy and we also have a son together. The problem is that I'm in love with a guy that I've been talking to for about 2 years but I've never met him in person. Honestly I'm bored with the relationship I have with the first guy and he makes want to go after the second guy, I don't know how to tell him that.",,0
"My dad refuses to acknowledge my anxieties about going to parties, dinners, etc. Whenever I have an opinion it gets shut down. My mom and everyone else behaves likewise. For my father who heads a company, this is normal. He has to be right all the time. He blatantly refuses to even try to see it from my angle. Recently however, it's been getting to the point where I feel pressured and unable to speak my mind. It isn't possible for me to get professional one-on-one help. He tells me to grow a pair and get over it. I recently have been developing more severe body image and self-confidence issues, which I have had all my life. I feel invalidated by my dad. I have been more paranoid lately as well. I can't turn on location services anymore on my phone because of a past incident. He makes me feel guilty about it. I feel rather worthless more often than not, unfortunately.",,0
"Hello, I have a cousin in my family who has been making me feel belittled, insecure, and frustrated during her stay here in the city. I know she comes from a place of love, but she has always been short-fused and highly temperamental if something doesn't work out the way she planned it. I have tried my best to coordinate plans with her, but she always ends up frustrated about the lack of communication I seem to have on my part and then makes condescending comments about my character that include: inconsiderate, negative, oblivious, and self consumed. I have tried to talk to her openly about this, but it always comes back as an attack on my character and I have never heard these comments from anyone else before. I have been thinking a lot about her comments and whether I truly am an inconsiderate person who is not thoughtful, spatially aware of surroundings/people, or positive, but in the end, I am feeling awfully hurt about how this has affected our relationship.",,0
"I don't know what's wrong with me. At times I can be really happy, excited, I'll talk fast, and I want to do things. But lately I've been staying up way later and sleeping too much. I don't hang out with friends, I don't really have them. I feel nothing, worthless. I want to do nothing, I have no interest in anything. All I usually do is stay in my room. I want to be happy, I want to be nice.",,0
"I've been with my boyfriend over 3 years. He cheated on me and the woman is now pregnant. He is physically and mentally abusive towards me. I have attempted to talk with him in order to resolve our issues; however, he never wants to talk and often blames me for everything. Iam always there when he needs my help. He tells me although I help him doesnat mean that I am a good person. He always discredits me as a woman and itas hurtful. I spend most day crying and feeling lonely. I am unhappy and unsure of what I need to do.",,0
"About 3 years ago or so I was skinny, but I was still ugly. I really do want to change that but I've tried 3 times. Now can I try but don't stop. At school I get bullied about my weight and my ugliness and I have been bullied my whole life that I believe them. My parents said I don't weight that much but, they do think I am fat but, they tell me I am not. I told my parents that I need to go to a therapist, but they think I am fine and I think they don't want to deal with it.",,0
I am married to a beautiful lady. I love my wife with all my heart. We have 3 boys and I have a daughter from a previous marriage. We also have 3 grandchildren. Now this event is tearing us apart. I want our family to be together and happy. It was a mistake from so long ago. My wife wants to leave and I don't want that to happen I love her so much. Please help me save my marriage. Even my 3 boys want us to work it out. They love us both and want our family together. Please give me some advice or hope. Sincerely heart broken.,,0
"I'm always told I'm not good enough or trying hard enough. I put 100% in to every thing. I'm worn out, I've worked on all of my family relationships, I'm doing great in school, I'm kind to those in need and otherwise. I stick to my religious beliefs and leave room for mistakes and learn from others so I don't have to make as many and the ones I do I learn from. Somehow it's still not good enough and nothing I do works. Nothing has changed, and I feel hopeless.",,0
"He's been losing feelings and he doesn't know why. I love him very very much. He sometimes thinks I'm obsessed when I'm not at all. I truly want me and him to get better, it's kind of hard not to stress about it, because the love of my life is losing feelings which is a sad feeling. He's a great guy! I just don't know why he's been losing feelings towards me. He's starting to put less effort in talking to me. At this point I'll do anything to just make us better as a couple. I tried talking to him but he doesn't like talking about it much.",,0
I regret ever hurting her and they mean the world to me. But it feels like nothing I do seem to work. I'll always love them no matter what and when I'm with them nothing else matters. I love them more then anything. I don't want another guy raising my kids.,,0
We kissed and he grabbed my boobs and we exchanged some texts and a few calls. It went on for about 8 months. Just when we were all together and our spouses were out of the room. Once I met him for lunch to tell him that we needed to stop. We ended up kissing after lunch and then I sent him a few more texts that day telling him I was serious and that was the end of it. His wife (my good friend) saw us kiss once and told my husband. I told him a couple of things then and we got over it. A year later she told him a couple of other things. Same story. It's been about 3 years since. They are now divorced and my husband and I have been happy. A few weeks ago the wife called me and said that her now ex told her more stuff we did. I decided to just tell my husband everything. We are trying to work things out. But he is having a really hard time believing that he knows all of it.,,0
"I know someone who is extremely sensitive to stress and very sensitive to a negative tone of voice. Sometimes during a disagreement he tells me that my communication is having a harmful impact on him. Once he believes I am being negative I can't seem to find a better way of communicating. In fact, it is often a self fulling prophesy because his accusatory manner becomes unbearably frustrating.",,0
"When I ask him who he is talking to, he tells me no one. But, it sounds like he is holding a conversation with someone. I have even accused him of having a secret cell phone. I ask so much, I feel like I am losing it.",,0
"I'm in a relationship with my fiancA and I currently found out that she's been cheating on me with a co-worker. I was very upset none the less. I understand what she did was wrong, but I want to spend the rest of my life with her. So I'm willing to forgive and move on. We have been together for a little over 9 years, and we have a son. At the beginning of our relationship, I was unfaithful and she caught me cheating. She forgave me for what I've done to her and since then I been completely faithful. I'm worried about our relationship and want to move forward  but its been very unsettling. All I can think about is her with another man.",,0
"Sometimes I can't stop thinking about life after death. I was raised in a religion that teaches that we will live on forever either in hell or in heaven. When I think of living forever (even if it is in heaven which should be good), I feel overwhelmed. I don't like the thought of living forever and ever and ever. Sometimes I just can't get the thought out of my mind and the thoughts lead to panic and anxiety. I don't think these thoughts are normal.",,0
"She was raised by her abusive father and his wife. 30 years ago I shot and killed my rapist and was convicted in Louisiana. I lost custody of my daughter and served 5 years. When I was released, she was 5 and didn't remember me. Many many sad memories came from my having to leave her visit after visit, having to leave her in Texas to travel back to Louisiana. She doesn't remember that. I do. Over the years, I thought we had developed a close mother daughter relationship. She gave me good reason to doubt that on several occasions but especially last year. I have been cruel to her verbally and to my son who I met years after giving him up for adoption. Last night, I was angry at the world and afraid of God. I drank and cussed out a maintenance worker for not doing his job 4 months running. Now I'm not only feeling guilty for that but afraid of being evicted now. Help.",,0
"My boyfriend says I'm nuts. I need to get help because I get an overwhelming feeling that he is cheating on me. Whenever I try to talk with him about it, he always turns it around on me by telling me what I'm doing wrong. I know that accusing him does not help. When his whole demeanor shifts towards me, I can't help but think that something is wrong. I try to talk with him to make it better. I let him know when I am feeling down. But I am not confident in these things. Two weeks ago a girl texted his phone 3 times trying to hook up with him. He texted her back with ""Sorry, I've been working. I just read your message."" The girl was trying to get him to call her at a time when he was at home with me. He texted her back with ""Don't text me anymore.""  I don't feel like I am way out of the line. But I can't talk with him if all that he will say is that I'm crazy and I need help.",,0
"I am having a problem with extended family members who are inappropriately urinating in my home. They are peeing in cat litter boxes, bottles, and directly on floors and in corners of my house. This is not a joke. I am trying to understand.",,0
"Tonight, my husband seemed to put our son down through an incorrect approach. His approach was perfectly wrong. I found myself defending my son. I told him that what he did was not the way to encourage our son. Instead of watching my husbandas harsh behavior I decided to sit beside my son and, together, we worked on his science assignment in order to encourage him to study. My husband got upset and he was swearing at me. He threatened me. I knew that he was not joking. His words scared me a lot!",,0
"I have found myself constantly reading between the lines with every other woman that I meet. I am having a difficult time making any sort of connection to anyone because of her deception and willingness to say and do literally anything in order to control my emotions. Once the ""relationship"" was over, she became extremely abusive and has attempted to intimidate me into silence regarding the many false claims made on her immigration application.",,0
"Iam a senior high school student. Iam also five months pregnant. I got pregnant by my boyfriend of three years. My parents donat want us to communicate with each other. He canat even come to visit my gynecologist. My mom goes to attend all of my doctoras appointments. Sheas supportive of me. I wish, though, that my boyfriend was next to me and be able to see his daughter on a sonogram, at the very least. My family does not understand that he deserves that much. I cry all the time because I feel lost and hopeless. I need guidance and I believe that you can give it to me. I do everything that they ask of me. I just want him to be around. When I ask my parents to let him be here, they call me a selfish person. Please help me.",,0
I have always wanted to have a transition from male to female for some time now. This issue has persisted for 10 years already but I don't know where to start. I do not have the soundest information either.,,0
"I have been with my boyfriend for more than a year. He recently got a new job and travels a lot. Iam not used to him being gone all the time. I feel as though he has forgotten about me because he does not talk with me as much and doesnat keep me up to date on everything that he does throughout the day, which he used to. I feel lost, sad and unwanted. This is really a tough new challenge. I just want to break up with him, but I love him so much. I donat know why he is acting this way lately. I believe I have separation anxiety.",,0
"I find myself crying over every little thing, like dropping a glass of water. Today, I got out of the shower and noticed that I had forgotten a shirt. I instantly started to cry. When I made it to my room, I began to shake a little, cry more, and I begged for it to stop.",,0
"My wife is trying to leave. She agreed to come back and give me a little time. Even said she hopes I can do it. We buried our first born in Jan 13 years ago. She never got past it. So every year around this time, she gets emotional and says she doesn't think she loves me, but then we go back to normal. This time, another guy came in and showed her attention. I'll forgive the cheating if she'll come home.",,0
"I've worked with this guy for about three years now, and I knew the first time I saw him that I was attracted. Over time, he became a very dear friend, and we talked about our relationship problems, family, dreams, and so on. There was always flirtation with us, and one day pretty recently, it progressed to making out. We agreed to keep it quiet, and we did, but in the back of my mind, I hoped it would become something more. It didn't, and three months later, I'm still not over it. I'm trying so hard to maintain the friendship because that's what he wants. We're no longer in the same office, which I thought would help me get over these feelings, but we still talk about work, and he's constantly touching me, so I'm still very drawn to him. He's a hugger and such a sweet guy, so I find myself fantasizing all the time about what could have been and what could still be, but he's clearly not interested. He's younger than me and prefers model types, but I see him checking me out a lot, which gives me hope.",,0
"An organization admitted to implanting thoughts in my head with technologies. The study was to implant a fantasy other people are having, but to me, it's a nightmare. I lost my kids, my job, and all that. I was an unwilling participant. I no longer trust a therapist. I'm too afraid to go under hypnosis or anything.",,0
"From the moment I wake up, I hear what I think is my voice in my head. Even now, I hear it saying every word Iam thinking. When I lay down to sleep, I think of weird and crazy things, and the voice will never stop talking. I donat know if itas me thinking. It never stops. Iall lay in my bed for hours just thinking about weird stuff. I should mention that I talk to myself a lot: mostly in my head, but out loud as well.",,0
"I need answers to my anger, possessiveness, and urges. I am angry all the time. I push people away so much that I actually blow up on people now because they ask me how my day is or was. I have a possessiveness to someone who is not even mine. I have these urges to hurt someone really bad. I want to see them beg for me to stop hurting. I want to hear their agonizing pained-filled voices.",,0
Me and the father of my child have been dating for a year. We had a big argument and at first he wanted to work it out. But with time he started asking others and they told him to leave me. Now he wants me to wait on him to mature. He wants to talk to other people. Then come back in four years. He doesn't want to deal with me while I'm pregnant. He doesn't take me to the doctor or anything. I feel alone.,,0
I have a relative who is in his twenties. He was in a drug rehabilitation program and got kicked out for using drugs again. No one informed family that he was using drugs again. He subsequently overdosed and was found dead.,,0
"I feel like every time I do something someone asks me to, I never fully meet what they want. I feel that when I finish it, they always think that they should have picked someone else to do it. I feel like  they just want nothing to do with me.",,0
"I feel like I was born in the wrong body I feel like I should be a girl not a boy
Ever since I was young, I have wanted to be a girl. I felt like what I was wasnat me. I want to know what I can do about it. My family is against transgender people and don't want anything to do with them. I want to be ame.a I feel as if I'll be happy then. I don't look in mirrors, and I don't like my reflection. Recently, I have been taking things to help even though they were not prescribed. I know I should have this handled by a professional.",,0
"Me and my adult daughter just do not get along. She's very belittling to me when I don't agree with her. It's almost like she scolds me. We get into all out war. She's said I don't support her in what she does and that I've never loved her. She calls me horrible names, and she pushes my buttons to the point I call her names.",,0
"I terminated my counseling relationship with a social worker several years ago. I am now realizing that I would like to begin counseling again. The social workeras voicemail message says that he returns calls in 24 hours, but he hasn't called me back. I called him on the weekend and made it clear that I want him to call me back.",,0
"I always feel the need to impress people, whether it's my family, the people at school, or just random people. I know that no matter what I do or how I change, there will always be some people who hate me.",,0
I have been having a lot of nightmares where I am being killed in different ways. I either wake up in a panic or just crying and sweating. It has made me terrified of falling asleep and is now affecting my daily life too.,,0
"I'm transgender, I know I am, but I've only told a few friends. I know I can't tell my family because of previous conversations we've had. They just wouldn't accept it. My gender dysphoria is getting really difficult to deal with on my own. I need some strategies for dealing with it.",,0
I hate everything I see in the mirror. I don't like being in pictures and always scribble out my face. It's stressing me out. I don't trust my parents enough to tell them and I don't know what to do.,,0
"I've felt this way for  two years. I feel so much better now then I did when it started, but it is still there in the back of my mind at all times.",,0
"I have no friends, no hobbies, and no interest in anything. I get annoyed with everything and everyone. I am always tired, i can sleep 8 hrs or 12 hrs and im still tired. I don't know what to do.",,0
"Ive been in an on an off relationship with a this man for almost 3 years. Even though I care about him, he continues to hurt me. He and his wife were separated when we met. Now he's going through a really difficult divorce from her and is taking it really hard. I want to end this relationship, but I don't feel like I can.",,0
"My mother has Alzheimer's and she has become so nasty and mean to everyone and she always asks for unrealistic, silly or meaningless items. I get so frustrated and angry, but then I feel guilty because I know it probably isnat her fault.",,0
"My mother has Alzheimer's and I can see that she has lost some of her intellectual abilities. Even though I know this disease is not her fault, Iam still finding it difficult to separate my own feelings of disappointment and frustration when my mom seems to ignore my opinions and wishes, and seems",,0
"She was diagnosed a type one diabetic two years ago and had a very tough time dealing with it. She has an attachment issue also; her mother just moved to a much nicer home, and she gets angry and demands to go back to her prior home. We do not understand what is going on, and it is driving us crazy.",,0
"A year ago, the love of my life left me and never looked back. Our son was two months old at the time and it broke my heart. I miss her so much and can't seem to get over  being so heartbroken.",,0
"My wife and I got separated because I asked about her contact with a male friend of hers. The next day, she kicked me out. She let me move back two days later. Yesterday, she said she wanted a divorce then quickly changed her mind. I asked if the other guy was a factor, but she says it's not my business.",,0
My boyfriend and I have been arguing every night about the same thing. He also tells me that if I  go visit my mother out of state he will be gone when I get back. He and my mother do not get along.,,0
"I empathize so much, even with characters on tv or in video games, that I actually feel physical pain. This has made life difficult to say the least. I believe I have an actually case of something called hyper empathy disorder. But since it's such a new disorder I can't find any information about it.",,0
"I just took a job that requires me to travel far away from home. My family and I really need this job. People keep telling me I have ""anxiety"" and I'm terrified of having an anxiety attack on the road. This is all new to me.",,0
"I'm a female in my mid 20s. Lately I tend to over drink and I've become a very angry drunk. In the past, I have even cheated on my boyfriend while I was under the influence of alcohol. But now, even if I don't do anything wrong and don't embarrass myself, I still feel really guilty after a night of drinking. I don't understand why I'm feeling this way.",,0
On the first day of school I wore a bra that was too big so that it would look like I had bigger boobs. I did that the whole school year and my parents never found out. But now I can never hang out with my friends at my house or invite them over because it would be around my parents and my friends would see there is nothing there on my chest.,,0
I was with my friends fishing by a pond. I found a frog and stabbed it with my friend's knife. I'm not sure why I did it. My friends saw me do it it and were shocked and got really mad at me. Now if someone brings it up I get really upset and panicked. I don't know why I feel like this.,,0
"Over a year ago I had a female friend. She turned out to be kind of crazy so I decided to stop talking to her. When she would call me I wouldn't answer the phone. This made my girlfriend really suspicious. She would ask me why I wouldn't ever answer that phone number. I told my girlfriend that I don't want to be friends with that other woman, but I don't think she believes me.",,0
"I have been married for 11 years. Within the past 2 years we have drifted far apart. We coexist together but there is very little personal interest in each other. I often feel that my husband has ""friends"" at work that he is more emotional invested in than me. I feel very alone and just uncared for.",,0
I've been with my partner for 4 years. She's given me no reason not to trust her. But lately I've been overreacting a lot when she's just doing normal things. I think it's triggering my bad past relationships.,,0
"I'm a teenager and I get these really intense mood swings. My mood will be really high and I'll think of something that I want to do. When I start to make it happen I get irritated by other people if they intervene. Then if the thing I wanted to do doesn't work out, I have these tendencies to blame other people for it not working out.",,0
"I have a mother who is still running my life even though I'm almost 30 years old. I want to move out and live my own life, but it feels like as long as I do what my mom wants our relationship is okay. It's never okay if I don't do what she wants. I don't know how to start making my own decisions and not worry about  whether it's right in her eyes.",,0
"I know I'm ruining my life with a lot of the decisions I make. I consistently tell myself I need to make some serious changes in my life, but I just can't seem to even though I really want to.",,0
"She refuses to talk to me and told my mom (her grand mother) that she is remembering things from the past. I don't know what to do. My daughter blames me and swears she hates me. My parents say I should just let my daughter live with her dad, but I don't see how I could fix things if I only see her every other weekend.",,0
"My husband and I are separated and he doesn't even want to talk to me. He says he doesn't love me anymore, but I would do anything to get him back.",,0
"My wife is always accusing me of cheating and telling me that I'm doing things she finds disrespectful even when I don't mean it like that. For example, she gets offended when I call someone at work ""sweetheart.""  I wish I had a penny for every time she accused me of cheating on her. She doesn't, and never will say she was wrong.",,0
"My husband and I had our first threesome recently. Everyone was drinking and he was on her more then me. He and I talked about it afterwards and it made me feel better, and now I'm craving more of it. But before it gets close to happening I get this empty feeling.",,0
"We weren't long distance until he joined the military. I love him and I know he loves, me but it's complicated. He said he's not going to find someone else, but I'm afraid.",,0
I want to live with my mom. My dad gets angry and makes me feel like everything is my fault. I still talk to my mom although My dad tells me that I'm no allowed to. I'm scared I will make the wrong decision and that my dad will hate me.,,0
"I feel so alone. I have so many people around me, but it seems as they just listen and dont understand. They say it will all be okay, or they don't listen to me st all. Everyone says they are here for me but it doesn't feel like they are.",,0
We've been in a long distance relationship for two and a half years. I recently saw his phone and saw the people he texts the most and one of them was a  female coworker. I don't know how to approach this situation. How do I ask him about it?.,,0
"Often times I find myself thinking scary thoughts and sometimes  I even scare myself into thinking that something bad is going to happen to me. Once it starts, the thought continues going through my head and I can't get it out.",,0
I'm 17 and I'm sick and tired of going back and forth. I'd like to stay at my mother's house. This problem has really affected me. I've had anxiety attacks and suicidal thoughts and self-harm in the past. Currently I'm going through anxiety and my thearapist is not available.,,0
"I have high functioning autism and I have been on a lot of dating sites like meet me, match, and zoosk. I haven't had any luck on any of the dating sites I have been on. I really want a boyfriend but I don't know what I should do. I just want to be in a relationship.",,0
"Every time I send a message to someone or a group message on Instagram, iMessage, or snapchat people will read my messages but then they won't answer me. I don't understand why they won't answer my messages.",,0
"I've hit my head on walls and floors ever since I was young. I sometimes still do it but I don't exactly know why, 

I have anxiety and I had a rough childhood but now I'll start to hit my head and sometimes not realize it but I don't know how to stop or even why I'm doing it.",,0
"I know that I need to get past my feelings for this person I fell in love with, but t's so difficult to move on because he showed me feelings I've never felt before. I feel like I don't  want to be without my genuine love for him, but logically, I know I need to be without him. I can't discuss this with anybody in my life because the conditions surrounding our love are considered  ""wrong"" by a lot of people.",,0
"I don't remember when the voices in my head started, but I remember Hearing them when I was little. I know it's not normal to hear voices that aren't your own. I fight the voices and I want them to stop. They've been here so long and I want them gone.",,0
"There is  just no communication at all between us. She sleeps constantly all day (not at night). She acts angry and unfocused and stays in her very messy room all the time. The only time she comes out is to eat. She has aches and fatigue, weight gain, hair loss and skin problems. She does not look after her health. I don't know how to communicate with her. She is not open to any suggestions.",,0
"I am in my 30s with 2 kids and no job and I'm behind on the bills. I've been trying everything with no results. I feel like everyone else  puts their needs in front on mine. I give intil it hurts and I'm afraid that I'm going to fail my babies 

I've been struggling for 5 yrs in a relationship with no communication and no alone time.",,0
"My boyfriend and I have been dating for almost 2 years. I've been really sad lately and for the past few months I've realized I'm just way too dependent on him. It makes me really upset to be so dependent on someone else, but I can't help it. I don't even know who I am without him.",,0
"My fiancA and I come from a strong Christian background but both went off the ""straight and narrow"" once before. He is having a hard time accepting my past, especially  that I'm not a virgin. He has a hard time in general accepting himself and others. His insecurities are hurting our relationship.",,0
I have a friend that who I used to be in a relationship with. It was brief and turned into us being just good friends. I spent the weekend with him and  it upset my boyfriend.,,0
"I crossdress and like to be feminine but I am attracted to women, but yet that seems to bother girls I date or ask out. should I hold back and keep it a secret, or should I just be up-front about it. I wonder if i should stop or if I should continue to do it since it makes me happy.",,0
I'm dealing with an illness that will never go away and I feel like my life will never change for the better. I feel alone and that i have no one.,,0
I am in my early 20s and I still live with my parents because I can't afford to live alone. My mother says that if I live under her roof I have to follow her rules. She is trying to control my life.,,0
"I'm concerned about My 12 year old daughter. About a month or two ago she started walking on her toes, as well as coloring and writing very messy. This all happened very suddenly. She has never walked on her tiptoes and has always colored and written very neatly. Any advice will help.",,0
"I'm dealing with imposter syndrome in graduate school. I know that by all accounts I am a phenomenal graduate student, and that I am well-published. I am well liked by students and faculty alike. And yet I cannot shake the feeling that I'm going to be found out as a fraud.",,0
"I'm in my late teens and live with my dad. The only time I go out is for my college classes. Sometimes when I see my friends I want to talk with them, but sometimes I won't want to talk to them for days or even weeks. Sometimes I feel i'm not worth knowing or i'm never going to do anything right.",,0
"I am in a high stress position for a tech company. I am being overworked and underpaid for my contributions and it is not only giving me anxiety, but also demoralizing.",,0
My daughter seemed to be developing at a normal rate until about the age of 10. She then started to act younger than she is. Now she only wants to play with younger kids and she doesn't act her age. I don't know why this is happening.,,0
"My son was diagnosed with autism a few years ago and I stopped working so that I could take care of him. I also was dealing with an abusive relationship (mentally, physically, and emotionally). Now I live like a recluse and I always feel nervous around people.",,0
